desi,dir,oper,veh,tst,tsi,spd,hdg,lat,long,acc,dl,odo,drst,oday,jrn,line,start,loc,stop,route,occu,event,tst_collected
88,2,22,1366,2025-05-18T13:22:38.251Z,1747574558,6.28,339,60.189001,25.040905,1.02,101,5326,0,2025-05-18,875,123,16:06,GPS,1434171,1088,0,VP,2025-05-18T16:22:38.414718
88,1,22,1365,2025-05-18T13:22:38.256Z,1747574558,7.83,44,60.170536,25.018921,0.08,-55,5797,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:22:38.415537
88,2,22,1365,2025-05-18T13:22:38.256Z,1747574558,7.83,44,60.170536,25.018921,0.08,,,0,2025-05-18,888,123,16:26,GPS,,1088,0,VP,2025-05-18T16:22:38.416270
88,1,22,1363,2025-05-18T13:22:38.751Z,1747574558,0.0,229,60.194876,25.031506,0.0,59,111,1,2025-05-18,310,123,16:23,GPS,1431185,1088,0,VP,2025-05-18T16:22:39.028360
88,2,22,1366,2025-05-18T13:22:39.250Z,1747574559,6.87,343,60.189057,25.040865,0.59,101,5336,0,2025-05-18,875,123,16:06,GPS,1434171,1088,0,VP,2025-05-18T16:22:39.239884
88,1,22,1351,2025-05-18T13:22:39.255Z,1747574559,5.47,107,60.205514,25.047114,0.38,,,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:22:39.241027
88,1,22,1365,2025-05-18T13:22:39.255Z,1747574559,8.03,54,60.170583,25.019035,0.2,-55,5807,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:22:39.242842
88,2,22,1365,2025-05-18T13:22:39.256Z,1747574559,8.03,54,60.170583,25.019035,0.2,,,0,2025-05-18,888,123,16:26,GPS,,1088,0,VP,2025-05-18T16:22:39.248632
88,1,22,1363,2025-05-18T13:22:39.752Z,1747574559,0.0,229,60.194876,25.031506,0.0,59,111,1,2025-05-18,310,123,16:23,GPS,1431185,1088,0,VP,2025-05-18T16:22:39.950471
88,1,22,1351,2025-05-18T13:22:40.255Z,1747574560,6.27,118,60.205493,25.047214,0.79,,,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:22:40.255455
88,1,22,1365,2025-05-18T13:22:40.255Z,1747574560,8.22,64,60.17062,25.019171,0.19,-55,5817,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:22:40.256477
88,2,22,1365,2025-05-18T13:22:40.255Z,1747574560,8.22,64,60.17062,25.019171,0.19,,,0,2025-05-18,888,123,16:26,GPS,,1088,0,VP,2025-05-18T16:22:40.257559
88,2,22,1366,2025-05-18T13:22:40.250Z,1747574560,7.68,345,60.189119,25.040823,0.81,101,5341,0,2025-05-18,875,123,16:06,GPS,1434171,1088,0,VP,2025-05-18T16:22:40.258554
88,1,22,1363,2025-05-18T13:22:40.752Z,1747574560,0.0,229,60.194876,25.031506,0.0,59,111,1,2025-05-18,310,123,16:23,GPS,1431185,1088,0,VP,2025-05-18T16:22:40.730492
88,1,22,1351,2025-05-18T13:22:41.255Z,1747574561,7.24,125,60.205461,25.04732,0.98,,,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:22:41.224488
88,1,22,1365,2025-05-18T13:22:41.255Z,1747574561,8.82,73,60.170643,25.019335,0.61,-40,5822,0,2025-05-18,298,123,16:03,GPS,1494103,1088,0,VP,2025-05-18T16:22:41.238829
88,2,22,1365,2025-05-18T13:22:41.256Z,1747574561,8.82,73,60.170643,25.019335,0.61,,,0,2025-05-18,888,123,16:26,GPS,,1088,0,VP,2025-05-18T16:22:41.240160
88,2,22,1366,2025-05-18T13:22:41.250Z,1747574561,8.47,345,60.189188,25.040779,0.79,101,5351,0,2025-05-18,875,123,16:06,GPS,1434171,1088,0,VP,2025-05-18T16:22:41.241444
88,1,22,1363,2025-05-18T13:22:41.752Z,1747574561,0.0,229,60.194876,25.031506,0.0,59,111,1,2025-05-18,310,123,16:23,GPS,1431185,1088,0,VP,2025-05-18T16:22:41.792268
88,1,22,1351,2025-05-18T13:22:42.257Z,1747574562,8.3,128,60.205417,25.047437,1.05,,,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:22:42.232377
88,1,22,1365,2025-05-18T13:22:42.255Z,1747574562,9.23,78,60.170663,25.019496,0.41,-40,5832,0,2025-05-18,298,123,16:03,GPS,1494103,1088,0,VP,2025-05-18T16:22:42.258459
88,2,22,1365,2025-05-18T13:22:42.256Z,1747574562,9.23,78,60.170663,25.019496,0.41,,,0,2025-05-18,888,123,16:26,GPS,,1088,0,VP,2025-05-18T16:22:42.260323
88,2,22,1366,2025-05-18T13:22:42.251Z,1747574562,9.25,344,60.189265,25.040731,0.78,78,5360,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:22:42.261633
88,1,22,1363,2025-05-18T13:22:42.752Z,1747574562,0.0,229,60.194876,25.031506,0.0,59,111,1,2025-05-18,310,123,16:23,GPS,1431185,1088,0,VP,2025-05-18T16:22:42.705576
88,2,22,1366,2025-05-18T13:22:43.251Z,1747574563,9.85,344,60.189347,25.040681,0.6,78,5370,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:22:43.237021
88,1,22,1351,2025-05-18T13:22:43.254Z,1747574563,9.04,129,60.205367,25.04756,0.75,,,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:22:43.238625
88,1,22,1365,2025-05-18T13:22:43.255Z,1747574563,9.55,79,60.17068,25.019666,0.32,-40,5842,0,2025-05-18,298,123,16:03,GPS,1494103,1088,0,VP,2025-05-18T16:22:43.267730
88,2,22,1365,2025-05-18T13:22:43.256Z,1747574563,9.55,79,60.17068,25.019666,0.32,,,0,2025-05-18,888,123,16:26,GPS,,1088,0,VP,2025-05-18T16:22:43.268750
88,1,22,1363,2025-05-18T13:22:43.752Z,1747574563,0.0,229,60.194876,25.031506,0.0,59,111,1,2025-05-18,310,123,16:23,GPS,1431185,1088,0,VP,2025-05-18T16:22:43.943554
88,1,22,1351,2025-05-18T13:22:44.255Z,1747574564,9.34,129,60.205314,25.047689,0.29,,,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:22:44.250768
88,1,22,1365,2025-05-18T13:22:44.271Z,1747574564,9.6,80,60.170695,25.019839,0.04,-40,5852,0,2025-05-18,298,123,16:03,GPS,1494103,1088,0,VP,2025-05-18T16:22:44.258660
88,2,22,1365,2025-05-18T13:22:44.271Z,1747574564,9.6,80,60.170695,25.019839,0.04,,,0,2025-05-18,888,123,16:26,GPS,,1088,0,VP,2025-05-18T16:22:44.262854
88,2,22,1366,2025-05-18T13:22:44.250Z,1747574564,10.11,344,60.189433,25.040629,0.26,78,5380,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:22:44.264603
88,1,22,1363,2025-05-18T13:22:44.751Z,1747574564,0.0,229,60.194876,25.031506,0.0,59,111,1,2025-05-18,310,123,16:23,GPS,1431185,1088,0,VP,2025-05-18T16:22:44.717811
88,1,22,1351,2025-05-18T13:22:45.255Z,1747574565,9.03,130,60.205261,25.047817,-0.3,,,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:22:45.307844
88,1,22,1365,2025-05-18T13:22:45.255Z,1747574565,9.63,81,60.170709,25.020013,0.03,-40,5862,0,2025-05-18,298,123,16:03,GPS,1494103,1088,0,VP,2025-05-18T16:22:45.309151
88,2,22,1366,2025-05-18T13:22:45.250Z,1747574565,10.09,344,60.189521,25.040577,-0.02,78,5390,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:22:45.310247
88,2,22,1365,2025-05-18T13:22:45.256Z,1747574565,9.63,81,60.170709,25.020013,0.03,,,0,2025-05-18,888,123,16:26,GPS,,1088,0,VP,2025-05-18T16:22:45.310997
88,1,22,1363,2025-05-18T13:22:45.751Z,1747574565,0.0,229,60.194876,25.031506,0.0,59,111,1,2025-05-18,310,123,16:23,GPS,1431185,1088,0,VP,2025-05-18T16:22:45.711558
88,1,22,1351,2025-05-18T13:22:46.258Z,1747574566,8.64,129,60.20521,25.047942,-0.39,,,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:22:46.268531
88,2,22,1366,2025-05-18T13:22:46.250Z,1747574566,10.0,344,60.189607,25.040525,-0.09,78,5400,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:22:46.273246
88,1,22,1365,2025-05-18T13:22:46.255Z,1747574566,9.64,82,60.170722,25.020187,0.01,-40,5872,0,2025-05-18,298,123,16:03,GPS,1494103,1088,0,VP,2025-05-18T16:22:46.274458
88,2,22,1365,2025-05-18T13:22:46.256Z,1747574566,9.64,82,60.170722,25.020187,0.01,,,0,2025-05-18,888,123,16:26,GPS,,1088,0,VP,2025-05-18T16:22:46.275586
88,1,22,1363,2025-05-18T13:22:46.751Z,1747574566,0.0,229,60.194876,25.031506,0.0,59,111,1,2025-05-18,310,123,16:23,GPS,1431185,1088,0,VP,2025-05-18T16:22:46.718345
88,2,22,1366,2025-05-18T13:22:47.250Z,1747574567,9.89,344,60.189692,25.040474,-0.11,78,5410,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:22:47.322893
88,1,22,1351,2025-05-18T13:22:47.255Z,1747574567,8.29,129,60.20516,25.04806,-0.35,,,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:22:47.324686
88,1,22,1365,2025-05-18T13:22:47.264Z,1747574567,9.61,83,60.170735,25.02036,-0.03,-40,5877,0,2025-05-18,298,123,16:03,GPS,1494103,1088,0,VP,2025-05-18T16:22:47.325834
88,2,22,1365,2025-05-18T13:22:47.265Z,1747574567,9.61,83,60.170735,25.02036,-0.03,,,0,2025-05-18,888,123,16:26,GPS,,1088,0,VP,2025-05-18T16:22:47.326691
88,1,22,1363,2025-05-18T13:22:47.751Z,1747574567,0.0,229,60.194876,25.031506,0.0,59,111,1,2025-05-18,310,123,16:23,GPS,1431185,1088,0,VP,2025-05-18T16:22:47.937030
88,1,22,1351,2025-05-18T13:22:48.255Z,1747574568,7.66,130,60.205115,25.048171,-0.63,,,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:22:48.249140
88,1,22,1365,2025-05-18T13:22:48.255Z,1747574568,9.56,84,60.170746,25.020533,-0.05,-40,5887,0,2025-05-18,298,123,16:03,GPS,1494103,1088,0,VP,2025-05-18T16:22:48.250284
88,2,22,1365,2025-05-18T13:22:48.256Z,1747574568,9.56,84,60.170746,25.020533,-0.05,,,0,2025-05-18,888,123,16:26,GPS,,1088,0,VP,2025-05-18T16:22:48.251390
88,2,22,1366,2025-05-18T13:22:48.250Z,1747574568,9.77,344,60.189777,25.040423,-0.12,78,5420,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:22:48.672014
88,1,22,1363,2025-05-18T13:22:48.752Z,1747574568,0.0,229,60.194876,25.031506,0.0,59,111,1,2025-05-18,310,123,16:23,GPS,1431185,1088,0,VP,2025-05-18T16:22:48.696394
88,1,22,1351,2025-05-18T13:22:49.255Z,1747574569,7.28,130,60.205071,25.048276,-0.38,,,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:22:49.230836
88,1,22,1365,2025-05-18T13:22:49.255Z,1747574569,9.44,85,60.170755,25.020704,-0.13,-40,5897,0,2025-05-18,298,123,16:03,GPS,1494103,1088,0,VP,2025-05-18T16:22:49.258754
88,2,22,1365,2025-05-18T13:22:49.255Z,1747574569,9.44,85,60.170755,25.020704,-0.13,,,0,2025-05-18,888,123,16:26,GPS,,1088,0,VP,2025-05-18T16:22:49.263615
88,2,22,1366,2025-05-18T13:22:49.250Z,1747574569,9.62,344,60.18986,25.040374,-0.15,78,5430,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:22:49.282016
88,1,22,1363,2025-05-18T13:22:49.752Z,1747574569,0.0,229,60.194876,25.031506,0.0,59,111,1,2025-05-18,310,123,16:23,GPS,1431185,1088,0,VP,2025-05-18T16:22:49.693728
88,1,22,1365,2025-05-18T13:22:50.255Z,1747574570,8.93,87,60.17076,25.02087,-0.51,-49,5907,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:22:50.220653
88,2,22,1365,2025-05-18T13:22:50.255Z,1747574570,8.93,87,60.17076,25.02087,-0.51,,,0,2025-05-18,888,123,16:26,GPS,,1088,0,VP,2025-05-18T16:22:50.222248
88,1,22,1351,2025-05-18T13:22:50.255Z,1747574570,6.84,130,60.205031,25.048375,-0.44,,,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:22:50.229767
88,2,22,1366,2025-05-18T13:22:50.250Z,1747574570,9.54,344,60.189943,25.040324,-0.09,78,5440,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:22:50.309764
88,1,22,1363,2025-05-18T13:22:50.751Z,1747574570,0.0,229,60.194876,25.031506,0.0,59,111,1,2025-05-18,310,123,16:23,GPS,1431185,1088,0,VP,2025-05-18T16:22:50.698018
88,1,22,1351,2025-05-18T13:22:51.254Z,1747574571,6.41,131,60.204991,25.048465,-0.43,,,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:22:51.238519
88,1,22,1365,2025-05-18T13:22:51.255Z,1747574571,8.46,90,60.170761,25.021028,-0.46,-49,5912,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:22:51.267611
88,2,22,1365,2025-05-18T13:22:51.255Z,1747574571,8.46,90,60.170761,25.021028,-0.46,,,0,2025-05-18,888,123,16:26,GPS,,1088,0,VP,2025-05-18T16:22:51.268709
88,2,22,1366,2025-05-18T13:22:51.251Z,1747574571,9.46,344,60.190024,25.040275,-0.07,78,5450,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:22:51.476786
88,1,22,1363,2025-05-18T13:22:51.752Z,1747574571,0.0,229,60.194876,25.031506,0.0,59,111,0,2025-05-18,310,123,16:23,GPS,1431185,1088,0,VP,2025-05-18T16:22:51.708437
88,1,22,1351,2025-05-18T13:22:52.255Z,1747574572,6.1,136,60.204949,25.048543,-0.31,,,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:22:52.221119
88,2,22,1366,2025-05-18T13:22:52.251Z,1747574572,9.4,344,60.190105,25.040227,-0.06,78,5455,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:22:52.233576
88,1,22,1365,2025-05-18T13:22:52.255Z,1747574572,8.1,94,60.170758,25.021178,-0.36,-49,5922,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:22:52.244385
88,2,22,1365,2025-05-18T13:22:52.256Z,1747574572,8.1,94,60.170758,25.021178,-0.36,,,0,2025-05-18,888,123,16:26,GPS,,1088,0,VP,2025-05-18T16:22:52.245357
88,1,22,1363,2025-05-18T13:22:52.751Z,1747574572,0.0,229,60.194876,25.031506,0.0,59,111,1,2025-05-18,310,123,16:23,GPS,1431185,1088,0,VP,2025-05-18T16:22:52.694535
88,2,22,1366,2025-05-18T13:22:53.250Z,1747574573,9.34,344,60.190186,25.040179,-0.06,78,5465,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:22:53.241981
88,1,22,1351,2025-05-18T13:22:53.255Z,1747574573,6.0,141,60.204907,25.048612,-0.1,,,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:22:53.243568
88,1,22,1365,2025-05-18T13:22:53.255Z,1747574573,7.93,93,60.170756,25.021322,-0.17,-49,5932,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:22:53.244800
88,2,22,1365,2025-05-18T13:22:53.256Z,1747574573,7.93,93,60.170756,25.021322,-0.17,,,0,2025-05-18,888,123,16:26,GPS,,1088,0,VP,2025-05-18T16:22:53.245661
88,1,22,1363,2025-05-18T13:22:53.752Z,1747574573,0.0,229,60.194876,25.031506,0.0,59,111,1,2025-05-18,310,123,16:23,GPS,1431185,1088,0,VP,2025-05-18T16:22:53.708706
88,1,22,1351,2025-05-18T13:22:54.255Z,1747574574,5.94,140,60.204868,25.048685,-0.06,,,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:22:54.237859
88,2,22,1366,2025-05-18T13:22:54.250Z,1747574574,9.31,344,60.190266,25.040132,-0.03,78,5474,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:22:54.238937
88,1,22,1365,2025-05-18T13:22:54.255Z,1747574574,7.78,87,60.170761,25.021463,-0.15,-49,5937,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:22:54.239883
88,2,22,1365,2025-05-18T13:22:54.256Z,1747574574,7.78,87,60.170761,25.021463,-0.15,,,0,2025-05-18,888,123,16:26,GPS,,1088,0,VP,2025-05-18T16:22:54.240699
88,1,22,1363,2025-05-18T13:22:54.751Z,1747574574,0.0,229,60.194876,25.031506,0.0,59,111,1,2025-05-18,310,123,16:23,GPS,1431185,1088,0,VP,2025-05-18T16:22:54.691690
88,2,22,1366,2025-05-18T13:22:55.250Z,1747574575,9.26,345,60.190346,25.040088,-0.04,78,5484,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:22:55.309690
88,1,22,1365,2025-05-18T13:22:55.255Z,1747574575,7.77,76,60.170777,25.0216,-0.02,-49,5948,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:22:55.311352
88,2,22,1365,2025-05-18T13:22:55.255Z,1747574575,7.77,76,60.170777,25.0216,-0.02,,,0,2025-05-18,888,123,16:26,GPS,,1088,0,VP,2025-05-18T16:22:55.312656
88,1,22,1351,2025-05-18T13:22:55.255Z,1747574575,5.93,133,60.204834,25.048767,-0.01,,,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:22:55.354323
88,1,22,1363,2025-05-18T13:22:55.751Z,1747574575,0.0,229,60.194876,25.031506,0.0,59,111,1,2025-05-18,310,123,16:23,GPS,1431185,1088,0,VP,2025-05-18T16:22:55.714401
88,2,22,1366,2025-05-18T13:22:56.250Z,1747574576,8.98,347,60.190426,25.040049,-0.28,78,5494,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:22:56.231025
88,1,22,1351,2025-05-18T13:22:56.256Z,1747574576,6.12,126,60.204801,25.048854,0.19,,,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:22:56.233269
88,1,22,1365,2025-05-18T13:22:56.275Z,1747574576,7.94,64,60.170803,25.021732,0.17,-49,5953,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:22:56.246188
88,2,22,1365,2025-05-18T13:22:56.275Z,1747574576,7.94,64,60.170803,25.021732,0.17,,,0,2025-05-18,888,123,16:26,GPS,,1088,0,VP,2025-05-18T16:22:56.247500
88,1,22,1363,2025-05-18T13:22:56.752Z,1747574576,0.0,229,60.194876,25.031506,0.0,59,111,1,2025-05-18,310,123,16:23,GPS,1431185,1088,0,VP,2025-05-18T16:22:56.708895
88,2,22,1366,2025-05-18T13:22:57.250Z,1747574577,8.64,348,60.190503,25.040015,-0.35,78,5504,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:22:57.235982
88,1,22,1351,2025-05-18T13:22:57.254Z,1747574577,6.48,120,60.20477,25.048948,0.37,,,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:22:57.237413
88,1,22,1365,2025-05-18T13:22:57.279Z,1747574577,8.22,55,60.170842,25.021857,0.29,-49,5963,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:22:57.261508
88,2,22,1365,2025-05-18T13:22:57.279Z,1747574577,8.22,55,60.170842,25.021857,0.29,,,0,2025-05-18,888,123,16:26,GPS,,1088,0,VP,2025-05-18T16:22:57.265076
88,1,22,1363,2025-05-18T13:22:57.751Z,1747574577,0.0,229,60.194876,25.031506,0.0,59,111,1,2025-05-18,310,123,16:23,GPS,1431185,1088,0,VP,2025-05-18T16:22:57.691970
88,1,22,1365,2025-05-18T13:22:58.255Z,1747574578,8.66,46,60.170892,25.021976,0.44,-49,5973,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:22:58.303935
88,2,22,1365,2025-05-18T13:22:58.256Z,1747574578,8.66,46,60.170892,25.021976,0.44,,,0,2025-05-18,888,123,16:26,GPS,,1088,0,VP,2025-05-18T16:22:58.305015
88,2,22,1366,2025-05-18T13:22:58.250Z,1747574578,8.29,350,60.190578,25.039988,-0.35,78,5509,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:22:58.306093
88,1,22,1351,2025-05-18T13:22:58.255Z,1747574578,6.93,119,60.20474,25.049053,0.44,,,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:22:58.331874
88,1,22,1363,2025-05-18T13:22:58.751Z,1747574578,0.0,229,60.194876,25.031506,0.0,59,111,1,2025-05-18,310,123,16:23,GPS,1431185,1088,0,VP,2025-05-18T16:22:58.692216
88,1,22,1365,2025-05-18T13:22:59.255Z,1747574579,9.32,39,60.170959,25.022083,0.66,-49,5983,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:22:59.233193
88,2,22,1365,2025-05-18T13:22:59.256Z,1747574579,9.32,39,60.170959,25.022083,0.66,,,0,2025-05-18,888,123,16:26,GPS,,1088,0,VP,2025-05-18T16:22:59.234167
88,2,22,1366,2025-05-18T13:22:59.251Z,1747574579,7.95,352,60.19065,25.039967,-0.34,78,5519,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:22:59.235040
88,1,22,1351,2025-05-18T13:22:59.255Z,1747574579,7.38,121,60.204705,25.049164,0.45,,,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:22:59.270666
88,1,22,1363,2025-05-18T13:22:59.751Z,1747574579,0.0,229,60.194876,25.031506,0.0,59,111,1,2025-05-18,310,123,16:23,GPS,1431185,1088,0,VP,2025-05-18T16:22:59.702326
88,2,22,1366,2025-05-18T13:23:00.250Z,1747574580,7.78,354,60.19072,25.039951,-0.17,78,5524,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:23:00.240510
88,1,22,1365,2025-05-18T13:23:00.255Z,1747574580,9.71,35,60.171031,25.022182,0.39,-49,5993,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:23:00.243111
88,2,22,1365,2025-05-18T13:23:00.255Z,1747574580,9.71,35,60.171031,25.022182,0.39,,,0,2025-05-18,888,123,16:26,GPS,,1088,0,VP,2025-05-18T16:23:00.247019
88,1,22,1351,2025-05-18T13:23:00.255Z,1747574580,7.57,124,60.204668,25.049278,0.19,,,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:23:00.248075
88,1,22,1363,2025-05-18T13:23:00.751Z,1747574580,0.0,229,60.194876,25.031506,0.0,0,111,0,2025-05-18,310,123,16:23,GPS,1431185,1088,0,VP,2025-05-18T16:23:00.693639
88,2,22,1366,2025-05-18T13:23:01.250Z,1747574581,7.82,356,60.19079,25.03994,0.04,78,5534,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:23:01.229245
88,1,22,1365,2025-05-18T13:23:01.255Z,1747574581,10.06,35,60.171105,25.022282,0.35,-49,6003,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:23:01.246084
88,1,22,1351,2025-05-18T13:23:01.255Z,1747574581,7.42,127,60.20463,25.049391,-0.15,,,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:23:01.247526
88,2,22,1365,2025-05-18T13:23:01.256Z,1747574581,10.06,35,60.171105,25.022282,0.35,,,0,2025-05-18,888,123,16:26,GPS,,1088,0,VP,2025-05-18T16:23:01.248613
88,1,22,1363,2025-05-18T13:23:01.751Z,1747574581,0.0,229,60.19488,25.03151,0.0,0,111,0,2025-05-18,310,123,16:23,GPS,1431185,1088,0,VP,2025-05-18T16:23:01.760820
88,2,22,1366,2025-05-18T13:23:02.250Z,1747574582,7.88,358,60.19086,25.039933,0.06,78,5539,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:23:02.236661
88,1,22,1365,2025-05-18T13:23:02.255Z,1747574582,10.29,35,60.171181,25.022386,0.23,-49,6013,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:23:02.249290
88,2,22,1365,2025-05-18T13:23:02.255Z,1747574582,10.29,35,60.171181,25.022386,0.23,,,0,2025-05-18,888,123,16:26,GPS,,1088,0,VP,2025-05-18T16:23:02.250995
88,1,22,1351,2025-05-18T13:23:02.254Z,1747574582,6.85,128,60.204593,25.049496,-0.57,,,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:23:02.254239
88,1,22,1363,2025-05-18T13:23:02.751Z,1747574582,0.62,228,60.194878,25.031509,0.62,0,111,0,2025-05-18,310,123,16:23,GPS,1431185,1088,0,VP,2025-05-18T16:23:02.682865
88,2,22,1366,2025-05-18T13:23:03.250Z,1747574583,7.96,359,60.190931,25.03993,0.08,78,5549,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:23:03.297278
88,1,22,1365,2025-05-18T13:23:03.255Z,1747574583,10.18,36,60.171258,25.022491,-0.11,-49,6023,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:23:03.298950
88,2,22,1365,2025-05-18T13:23:03.256Z,1747574583,10.18,36,60.171258,25.022491,-0.11,,,0,2025-05-18,888,123,16:26,GPS,,1088,0,VP,2025-05-18T16:23:03.300382
88,1,22,1351,2025-05-18T13:23:03.255Z,1747574583,6.16,129,60.204558,25.04959,-0.69,,,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:23:03.307460
88,1,22,1363,2025-05-18T13:23:03.752Z,1747574583,1.0,224,60.194873,25.0315,0.38,0,116,0,2025-05-18,310,123,16:23,GPS,1431185,1088,0,VP,2025-05-18T16:23:03.911322
88,1,22,1351,2025-05-18T13:23:04.255Z,1747574584,5.43,129,60.204527,25.049674,-0.73,,,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:23:04.525226
88,2,22,1366,2025-05-18T13:23:04.250Z,1747574584,7.93,1,60.191003,25.03993,-0.04,78,5559,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:23:04.526394
88,1,22,1365,2025-05-18T13:23:04.255Z,1747574584,9.99,36,60.171333,25.022595,-0.19,-49,6033,0,2025-05-18,298,123,16:03,GPS,,1088,0,VP,2025-05-18T16:23:04.527713
88,2,22,1365,2025-05-18T13:23:04.256Z,1747574584,9.99,36,60.171333,25.022595,-0.19,,,0,2025-05-18,888,123,16:26,GPS,,1088,0,VP,2025-05-18T16:23:04.528579
88,1,22,1363,2025-05-18T13:23:04.751Z,1747574584,0.74,222,60.194867,25.031487,-0.26,0,116,0,2025-05-18,310,123,16:23,GPS,1431185,1088,0,VP,2025-05-18T16:23:04.696467
88,2,22,1366,2025-05-18T13:23:05.250Z,1747574585,7.7,2,60.191073,25.039934,-0.22,78,5564,0,2025-05-18,875,123,16:06,GPS,,1088,0,VP,2025-05-18T16:23:05.338248
88,1,22,1351,2025-05-18T13:23:05.255Z,1747574585,4.25,130,60.204499,25.049743,-1.18,,,0,2025-05-18,310,123,16:23,GPS,,1088,0,VP,2025-05-18T16:23:05.340169
